,device,hidden_size,index_in_row,losses,n_batches,time,time_delta,time_delta_seconds,time_last
27,CPU,128,,5.289437294006348,15,2019-06-24 08:11:23.175607,,,
28,CPU,128,,5.274128437042236,15,2019-06-24 08:11:26.377854,,,
29,CPU,128,,5.261274814605713,15,2019-06-24 08:11:29.854388,,,
30,CPU,128,,5.251309871673584,15,2019-06-24 08:11:33.400342,,,
31,CPU,128,,5.244260787963867,15,2019-06-24 08:11:36.715918,,,
32,CPU,128,,5.239731788635254,15,2019-06-24 08:11:40.090548,,,
33,CPU,128,,5.2369704246521,15,2019-06-24 08:11:43.100008,,,
34,CPU,128,,5.235047817230225,15,2019-06-24 08:11:46.554315,,,
35,CPU,128,,5.233154296875,15,2019-06-24 08:11:49.693323,,,
36,CPU,128,,5.230856418609619,15,2019-06-24 08:11:52.727467,,,
37,CPU,128,,5.228156089782715,15,2019-06-24 08:11:56.066276,,,
38,CPU,128,,5.225364685058594,15,2019-06-24 08:11:59.191470,,,
39,CPU,128,,5.222877502441406,15,2019-06-24 08:12:02.722951,,,
40,CPU,128,,5.220995903015137,15,2019-06-24 08:12:05.856183,,,
41,CPU,128,,5.219821453094482,15,2019-06-24 08:12:08.849540,,,
42,CPU,128,,5.219261169433594,15,2019-06-24 08:12:12.344697,,,
43,CPU,128,,5.219081401824951,15,2019-06-24 08:12:15.764135,,,
44,CPU,128,,5.219006538391113,15,2019-06-24 08:12:18.901182,,,
45,CPU,128,,5.21880578994751,15,2019-06-24 08:12:22.093482,,,
46,CPU,128,,5.218327045440674,15,2019-06-24 08:12:25.537087,,,
47,CPU,128,,5.217523097991943,15,2019-06-24 08:12:28.965935,,,
48,CPU,128,,5.216432094573975,15,2019-06-24 08:12:32.378672,,,
49,CPU,128,,5.215146064758301,15,2019-06-24 08:12:35.709620,,,
50,CPU,128,,5.2137885093688965,15,2019-06-24 08:12:39.177148,,,
51,CPU,128,,5.21248197555542,15,2019-06-24 08:12:42.506662,,,
52,CPU,128,,5.211332321166992,15,2019-06-24 08:12:45.714895,,,
53,CPU,128,,5.210407733917236,15,2019-06-24 08:12:49.070492,,,
54,CPU,128,,5.209738731384277,15,2019-06-24 08:12:52.214925,,,
55,CPU,128,,5.209316730499268,15,2019-06-24 08:12:55.647200,,,
56,CPU,128,,5.2090959548950195,15,2019-06-24 08:12:58.868341,,,
57,CPU,128,,5.209014415740967,15,2019-06-24 08:13:01.874792,,,
58,CPU,128,,5.209000110626221,15,2019-06-24 08:13:04.992718,,,
59,CPU,128,,5.20898962020874,15,2019-06-24 08:13:08.412555,,,
60,CPU,128,,5.208934307098389,15,2019-06-24 08:13:11.831483,,,
61,CPU,128,,5.208812713623047,15,2019-06-24 08:13:15.356617,,,
62,CPU,128,,5.208621978759766,15,2019-06-24 08:13:18.852247,,,
63,CPU,128,,5.208380222320557,15,2019-06-24 08:13:22.174624,,,
64,CPU,128,,5.208113193511963,15,2019-06-24 08:13:25.218086,,,
65,CPU,128,,5.207849979400635,15,2019-06-24 08:13:28.429345,,,
66,CPU,128,,5.207612037658691,15,2019-06-24 08:13:31.533660,,,
67,CPU,128,,5.207414150238037,15,2019-06-24 08:13:34.895129,,,
68,CPU,128,,5.20726203918457,15,2019-06-24 08:13:38.380385,,,
69,CPU,128,,5.207149028778076,15,2019-06-24 08:13:41.877182,,,
70,CPU,128,,5.207065105438232,15,2019-06-24 08:13:45.015142,,,
71,CPU,128,,5.207000732421875,15,2019-06-24 08:13:48.010144,,,
72,CPU,128,,5.2069411277771,15,2019-06-24 08:13:51.331153,,,
73,CPU,128,,5.206878185272217,15,2019-06-24 08:13:54.812751,,,
74,CPU,128,,5.206807613372803,15,2019-06-24 08:13:58.279371,,,
75,CPU,128,,5.206730365753174,15,2019-06-24 08:14:01.600167,,,
76,CPU,128,,5.2066497802734375,15,2019-06-24 08:14:05.071217,,,
77,CPU,128,,5.206568717956543,15,2019-06-24 08:14:08.404642,,,
78,CPU,128,,5.2064924240112305,15,2019-06-24 08:14:11.865691,,,
79,CPU,128,,5.206427097320557,15,2019-06-24 08:14:15.367377,,,
80,CPU,128,,5.2063703536987305,15,2019-06-24 08:14:18.528397,,,
81,CPU,128,,5.206325054168701,15,2019-06-24 08:14:21.873397,,,
82,CPU,128,,5.206286430358887,15,2019-06-24 08:14:25.348604,,,
83,CPU,128,,5.206254482269287,15,2019-06-24 08:14:28.862673,,,
84,CPU,128,,5.206225872039795,15,2019-06-24 08:14:32.340793,,,
85,CPU,128,,5.2061991691589355,15,2019-06-24 08:14:35.724981,,,
86,CPU,128,,5.206171035766602,15,2019-06-24 08:14:39.246569,,,
87,CPU,128,,5.206142902374268,15,2019-06-24 08:14:42.358255,,,
88,CPU,128,,5.206110954284668,15,2019-06-24 08:14:45.841017,,,
89,CPU,128,,5.2060770988464355,15,2019-06-24 08:14:49.358026,,,
90,CPU,128,,5.206042766571045,15,2019-06-24 08:14:52.484909,,,
91,CPU,128,,5.206007480621338,15,2019-06-24 08:14:55.646256,,,
92,CPU,128,,5.205974102020264,15,2019-06-24 08:14:59.204784,,,
93,CPU,128,,5.205942153930664,15,2019-06-24 08:15:02.348662,,,
94,CPU,128,,5.205915451049805,15,2019-06-24 08:15:05.360302,,,
95,CPU,128,,5.205894470214844,15,2019-06-24 08:15:08.806146,,,
96,CPU,128,,5.205876350402832,15,2019-06-24 08:15:12.116868,,,
97,CPU,128,,5.205862045288086,15,2019-06-24 08:15:15.264030,,,
98,CPU,128,,5.2058491706848145,15,2019-06-24 08:15:18.738885,,,
99,CPU,128,,5.205834865570068,15,2019-06-24 08:15:21.859038,,,
0,CPU,256,,5.545072078704834,15,2019-06-24 08:15:29.586060,,,
1,CPU,256,,5.544234275817871,15,2019-06-24 08:15:35.148448,,,
2,CPU,256,,5.543345928192139,15,2019-06-24 08:15:40.702864,,,
3,CPU,256,,5.542337417602539,15,2019-06-24 08:15:46.346539,,,
4,CPU,256,,5.541170120239258,15,2019-06-24 08:15:51.951033,,,
5,CPU,256,,5.539782524108887,15,2019-06-24 08:15:57.573643,,,
6,CPU,256,,5.538090229034424,15,2019-06-24 08:16:02.876166,,,
7,CPU,256,,5.535964012145996,15,2019-06-24 08:16:08.451978,,,
8,CPU,256,,5.533203125,15,2019-06-24 08:16:13.926624,,,
9,CPU,256,,5.52946662902832,15,2019-06-24 08:16:19.471383,,,
10,CPU,256,,5.524122714996338,15,2019-06-24 08:16:24.989913,,,
11,CPU,256,,5.515869617462158,15,2019-06-24 08:16:30.651089,,,
12,CPU,256,,5.5014238357543945,15,2019-06-24 08:16:36.167409,,,
13,CPU,256,,5.468565464019775,15,2019-06-24 08:16:41.772459,,,
14,CPU,256,,5.346306800842285,15,2019-06-24 08:16:47.262960,,,
15,CPU,256,,5.3443217277526855,15,2019-06-24 08:16:52.803881,,,
16,CPU,256,,5.332391262054443,15,2019-06-24 08:16:58.373369,,,
17,CPU,256,,5.3090500831604,15,2019-06-24 08:17:03.843340,,,
18,CPU,256,,5.2837958335876465,15,2019-06-24 08:17:09.442414,,,
19,CPU,256,,5.262185573577881,15,2019-06-24 08:17:14.942934,,,
20,CPU,256,,5.246245861053467,15,2019-06-24 08:17:20.488502,,,
21,CPU,256,,5.235935211181641,15,2019-06-24 08:17:25.836362,,,
22,CPU,256,,5.230447769165039,15,2019-06-24 08:17:31.409046,,,
23,CPU,256,,5.228679180145264,15,2019-06-24 08:17:37.000385,,,
24,CPU,256,,5.2290472984313965,15,2019-06-24 08:17:42.528349,,,
25,CPU,256,,5.229775428771973,15,2019-06-24 08:17:48.172121,,,
26,CPU,256,,5.229775428771973,15,2019-06-24 08:17:53.696466,,,
27,CPU,256,,5.228984832763672,15,2019-06-24 08:17:59.204368,,,
28,CPU,256,,5.2278642654418945,15,2019-06-24 08:18:04.708793,,,
29,CPU,256,,5.226759433746338,15,2019-06-24 08:18:10.319805,,,
30,CPU,256,,5.225688457489014,15,2019-06-24 08:18:15.893254,,,
31,CPU,256,,5.2244977951049805,15,2019-06-24 08:18:21.440639,,,
32,CPU,256,,5.22307014465332,15,2019-06-24 08:18:27.072748,,,
33,CPU,256,,5.221441745758057,15,2019-06-24 08:18:32.674592,,,
34,CPU,256,,5.2197651863098145,15,2019-06-24 08:18:38.227248,,,
35,CPU,256,,5.218210220336914,15,2019-06-24 08:18:43.823816,,,
36,CPU,256,,5.216876029968262,15,2019-06-24 08:18:49.423110,,,
37,CPU,256,,5.215762138366699,15,2019-06-24 08:18:54.965376,,,
38,CPU,256,,5.214798927307129,15,2019-06-24 08:19:00.517148,,,
39,CPU,256,,5.213899612426758,15,2019-06-24 08:19:05.647749,,,
40,CPU,256,,5.213006973266602,15,2019-06-24 08:19:10.918819,,,
41,CPU,256,,5.212107181549072,15,2019-06-24 08:19:16.394319,,,
42,CPU,256,,5.211223125457764,15,2019-06-24 08:19:21.872082,,,
43,CPU,256,,5.210393905639648,15,2019-06-24 08:19:27.357980,,,
44,CPU,256,,5.209651947021484,15,2019-06-24 08:19:32.843717,,,
45,CPU,256,,5.209011554718018,15,2019-06-24 08:19:38.409043,,,
46,CPU,256,,5.208479881286621,15,2019-06-24 08:19:43.933924,,,
47,CPU,256,,5.208064556121826,15,2019-06-24 08:19:49.335086,,,
48,CPU,256,,5.20777702331543,15,2019-06-24 08:19:54.712999,,,
49,CPU,256,,5.207619667053223,15,2019-06-24 08:20:00.393875,,,
50,CPU,256,,5.207573413848877,15,2019-06-24 08:20:05.864961,,,
51,CPU,256,,5.2075910568237305,15,2019-06-24 08:20:11.380460,,,
52,CPU,256,,5.207615852355957,15,2019-06-24 08:20:16.843293,,,
53,CPU,256,,5.2075910568237305,15,2019-06-24 08:20:22.231220,,,
54,CPU,256,,5.20749044418335,15,2019-06-24 08:20:27.821522,,,
55,CPU,256,,5.20731258392334,15,2019-06-24 08:20:33.229002,,,
56,CPU,256,,5.207083225250244,15,2019-06-24 08:20:38.773889,,,
57,CPU,256,,5.206842422485352,15,2019-06-24 08:20:44.429773,,,
58,CPU,256,,5.2066240310668945,15,2019-06-24 08:20:49.916970,,,
59,CPU,256,,5.206451892852783,15,2019-06-24 08:20:55.497549,,,
60,CPU,256,,5.206326961517334,15,2019-06-24 08:21:00.945456,,,
61,CPU,256,,5.206246852874756,15,2019-06-24 08:21:06.525988,,,
62,CPU,256,,5.206196308135986,15,2019-06-24 08:21:12.134267,,,
63,CPU,256,,5.206164360046387,15,2019-06-24 08:21:17.639261,,,
64,CPU,256,,5.206142902374268,15,2019-06-24 08:21:23.078135,,,
65,CPU,256,,5.206122875213623,15,2019-06-24 08:21:28.626103,,,
66,CPU,256,,5.20610237121582,15,2019-06-24 08:21:34.122734,,,
67,CPU,256,,5.206076145172119,15,2019-06-24 08:21:39.603096,,,
68,CPU,256,,5.2060418128967285,15,2019-06-24 08:21:45.046928,,,
69,CPU,256,,5.20599889755249,15,2019-06-24 08:21:50.677251,,,
70,CPU,256,,5.205950736999512,15,2019-06-24 08:21:56.319571,,,
71,CPU,256,,5.205898761749268,15,2019-06-24 08:22:01.910450,,,
72,CPU,256,,5.20584774017334,15,2019-06-24 08:22:07.390324,,,
73,CPU,256,,5.2058000564575195,15,2019-06-24 08:22:12.979657,,,
74,CPU,256,,5.205755710601807,15,2019-06-24 08:22:18.546577,,,
75,CPU,256,,5.205715656280518,15,2019-06-24 08:22:24.115232,,,
76,CPU,256,,5.20568323135376,15,2019-06-24 08:22:29.661512,,,
77,CPU,256,,5.205657482147217,15,2019-06-24 08:22:35.197109,,,
78,CPU,256,,5.205638408660889,15,2019-06-24 08:22:40.753717,,,
79,CPU,256,,5.205624103546143,15,2019-06-24 08:22:46.264614,,,
80,CPU,256,,5.205610275268555,15,2019-06-24 08:22:51.857555,,,
81,CPU,256,,5.205596446990967,15,2019-06-24 08:22:57.264422,,,
82,CPU,256,,5.205581188201904,15,2019-06-24 08:23:02.772485,,,
83,CPU,256,,5.205565452575684,15,2019-06-24 08:23:08.292167,,,
84,CPU,256,,5.2055487632751465,15,2019-06-24 08:23:13.842979,,,
85,CPU,256,,5.205533027648926,15,2019-06-24 08:23:19.382820,,,
86,CPU,256,,5.205516338348389,15,2019-06-24 08:23:24.968447,,,
87,CPU,256,,5.205499172210693,15,2019-06-24 08:23:30.418731,,,
88,CPU,256,,5.205481052398682,15,2019-06-24 08:23:35.896923,,,
89,CPU,256,,5.205465793609619,15,2019-06-24 08:23:41.402591,,,
90,CPU,256,,5.205451965332031,15,2019-06-24 08:23:46.624628,,,
91,CPU,256,,5.205440521240234,15,2019-06-24 08:23:52.211203,,,
92,CPU,256,,5.205431938171387,15,2019-06-24 08:23:57.697616,,,
93,CPU,256,,5.205422878265381,15,2019-06-24 08:24:03.308957,,,
94,CPU,256,,5.205415725708008,15,2019-06-24 08:24:08.896230,,,
95,CPU,256,,5.205408096313477,15,2019-06-24 08:24:14.564164,,,
96,CPU,256,,5.205401420593262,15,2019-06-24 08:24:20.122342,,,
97,CPU,256,,5.205394744873047,15,2019-06-24 08:24:25.729214,,,
98,CPU,256,,5.205386638641357,15,2019-06-24 08:24:31.077359,,,
99,CPU,256,,5.20537805557251,15,2019-06-24 08:24:36.592422,,,
0,CPU,1024,,5.544571876525879,15,2019-06-24 08:24:54.129384,,,
1,CPU,1024,,5.542705059051514,15,2019-06-24 08:25:09.950729,,,
2,CPU,1024,,5.540030002593994,15,2019-06-24 08:25:25.842138,,,
3,CPU,1024,,5.534890651702881,15,2019-06-24 08:25:41.775846,,,
4,CPU,1024,,5.520942211151123,15,2019-06-24 08:25:57.596728,,,
5,CPU,1024,,5.38559627532959,15,2019-06-24 08:26:13.474402,,,
6,CPU,1024,,5.4769206047058105,15,2019-06-24 08:26:29.288344,,,
7,CPU,1024,,5.374514102935791,15,2019-06-24 08:26:45.230088,,,
8,CPU,1024,,5.269728660583496,15,2019-06-24 08:27:01.075210,,,
9,CPU,1024,,5.2339887619018555,15,2019-06-24 08:27:16.967197,,,
10,CPU,1024,,5.247006416320801,15,2019-06-24 08:27:32.799193,,,
11,CPU,1024,,5.262467384338379,15,2019-06-24 08:27:48.657371,,,
12,CPU,1024,,5.259636402130127,15,2019-06-24 08:28:04.540192,,,
13,CPU,1024,,5.2462897300720215,15,2019-06-24 08:28:20.435374,,,
14,CPU,1024,,5.235373020172119,15,2019-06-24 08:28:36.305864,,,
15,CPU,1024,,5.231256484985352,15,2019-06-24 08:28:52.141814,,,
16,CPU,1024,,5.229051113128662,15,2019-06-24 08:29:08.033151,,,
17,CPU,1024,,5.224709510803223,15,2019-06-24 08:29:23.857003,,,
18,CPU,1024,,5.219942569732666,15,2019-06-24 08:29:39.779942,,,
19,CPU,1024,,5.217000484466553,15,2019-06-24 08:29:55.637951,,,
20,CPU,1024,,5.215729236602783,15,2019-06-24 08:30:11.526493,,,
21,CPU,1024,,5.2151970863342285,15,2019-06-24 08:30:27.300091,,,
22,CPU,1024,,5.214554309844971,15,2019-06-24 08:30:43.154721,,,
23,CPU,1024,,5.213494777679443,15,2019-06-24 08:30:58.985123,,,
24,CPU,1024,,5.212224960327148,15,2019-06-24 08:31:14.827200,,,
25,CPU,1024,,5.211010456085205,15,2019-06-24 08:31:30.654733,,,
26,CPU,1024,,5.209994792938232,15,2019-06-24 08:31:46.575650,,,
27,CPU,1024,,5.209191799163818,15,2019-06-24 08:32:02.429791,,,
28,CPU,1024,,5.2086052894592285,15,2019-06-24 08:32:18.349628,,,
29,CPU,1024,,5.208255767822266,15,2019-06-24 08:32:34.241154,,,
30,CPU,1024,,5.208140850067139,15,2019-06-24 08:32:50.072917,,,
31,CPU,1024,,5.208174705505371,15,2019-06-24 08:33:05.967021,,,
32,CPU,1024,,5.208188533782959,15,2019-06-24 08:33:21.838534,,,
33,CPU,1024,,5.208037376403809,15,2019-06-24 08:33:37.726810,,,
34,CPU,1024,,5.207714557647705,15,2019-06-24 08:33:53.632019,,,
35,CPU,1024,,5.207335472106934,15,2019-06-24 08:34:09.506014,,,
36,CPU,1024,,5.207027912139893,15,2019-06-24 08:34:25.408785,,,
37,CPU,1024,,5.8911871910095215,15,2019-06-24 08:34:41.347966,,,
38,CPU,1024,,5.2069926261901855,15,2019-06-24 08:34:57.261304,,,
39,CPU,1024,,5.206876277923584,15,2019-06-24 08:35:13.077403,,,
40,CPU,1024,,5.206645965576172,15,2019-06-24 08:35:28.928832,,,
41,CPU,1024,,5.206546783447266,15,2019-06-24 08:35:44.856202,,,
42,CPU,1024,,5.20660400390625,15,2019-06-24 08:36:00.674097,,,
43,CPU,1024,,5.206597805023193,15,2019-06-24 08:36:16.577837,,,
44,CPU,1024,,5.206406593322754,15,2019-06-24 08:36:32.466796,,,
45,CPU,1024,,5.206167697906494,15,2019-06-24 08:36:48.369278,,,
46,CPU,1024,,5.206014633178711,15,2019-06-24 08:37:04.302137,,,
47,CPU,1024,,5.205934524536133,15,2019-06-24 08:37:20.222315,,,
48,CPU,1024,,5.205898761749268,15,2019-06-24 08:37:36.089247,,,
49,CPU,1024,,5.205859661102295,15,2019-06-24 08:37:51.956113,,,
50,CPU,1024,,5.20579719543457,15,2019-06-24 08:38:07.754534,,,
51,CPU,1024,,5.205744743347168,15,2019-06-24 08:38:23.653223,,,
52,CPU,1024,,5.205722808837891,15,2019-06-24 08:38:39.470818,,,
53,CPU,1024,,5.205706596374512,15,2019-06-24 08:38:55.364624,,,
54,CPU,1024,,5.205683708190918,15,2019-06-24 08:39:11.282373,,,
55,CPU,1024,,5.205641269683838,15,2019-06-24 08:39:27.205651,,,
56,CPU,1024,,5.205595016479492,15,2019-06-24 08:39:43.051494,,,
57,CPU,1024,,5.20557165145874,15,2019-06-24 08:39:58.952634,,,
58,CPU,1024,,5.205558776855469,15,2019-06-24 08:40:14.862112,,,
59,CPU,1024,,5.205540180206299,15,2019-06-24 08:40:30.758142,,,
60,CPU,1024,,5.2055206298828125,15,2019-06-24 08:40:46.587993,,,
61,CPU,1024,,5.205502033233643,15,2019-06-24 08:41:02.465155,,,
62,CPU,1024,,5.205484867095947,15,2019-06-24 08:41:18.420000,,,
63,CPU,1024,,5.205469608306885,15,2019-06-24 08:41:34.218057,,,
64,CPU,1024,,5.205451011657715,15,2019-06-24 08:41:50.132574,,,
65,CPU,1024,,5.205430030822754,15,2019-06-24 08:42:06.096144,,,
66,CPU,1024,,5.205412864685059,15,2019-06-24 08:42:21.892489,,,
67,CPU,1024,,5.205398082733154,15,2019-06-24 08:42:37.782497,,,
68,CPU,1024,,5.205384254455566,15,2019-06-24 08:42:53.632977,,,
69,CPU,1024,,5.2053680419921875,15,2019-06-24 08:43:09.526640,,,
70,CPU,1024,,6.74424934387207,15,2019-06-24 08:43:25.363930,,,
71,CPU,1024,,5.205409526824951,15,2019-06-24 08:43:41.295774,,,
72,CPU,1024,,5.2054290771484375,15,2019-06-24 08:43:57.130840,,,
73,CPU,1024,,5.205427169799805,15,2019-06-24 08:44:13.031450,,,
74,CPU,1024,,5.205414295196533,15,2019-06-24 08:44:28.943524,,,
75,CPU,1024,,5.205413341522217,15,2019-06-24 08:44:44.753225,,,
76,CPU,1024,,5.2054219245910645,15,2019-06-24 08:45:00.787685,,,
77,CPU,1024,,5.205430030822754,15,2019-06-24 08:45:16.638912,,,
78,CPU,1024,,5.2054290771484375,15,2019-06-24 08:45:32.504133,,,
79,CPU,1024,,5.20540714263916,15,2019-06-24 08:45:48.448976,,,
80,CPU,1024,,5.205384731292725,15,2019-06-24 08:46:04.326315,,,
81,CPU,1024,,5.205367565155029,15,2019-06-24 08:46:20.240267,,,
82,CPU,1024,,5.205352783203125,15,2019-06-24 08:46:36.115006,,,
83,CPU,1024,,5.205339431762695,15,2019-06-24 08:46:52.023871,,,
84,CPU,1024,,5.205327987670898,15,2019-06-24 08:47:07.882721,,,
85,CPU,1024,,5.205327033996582,15,2019-06-24 08:47:23.764075,,,
86,CPU,1024,,5.205332279205322,15,2019-06-24 08:47:39.705095,,,
87,CPU,1024,,5.205327987670898,15,2019-06-24 08:47:55.547733,,,
88,CPU,1024,,5.205309867858887,15,2019-06-24 08:48:11.483456,,,
89,CPU,1024,,5.205292224884033,15,2019-06-24 08:48:27.525233,,,
90,CPU,1024,,5.205280303955078,15,2019-06-24 08:48:43.396276,,,
91,CPU,1024,,5.2052693367004395,15,2019-06-24 08:48:59.430079,,,
92,CPU,1024,,5.205267906188965,15,2019-06-24 08:49:15.268611,,,
93,CPU,1024,,5.205262184143066,15,2019-06-24 08:49:31.178348,,,
94,CPU,1024,,5.20524787902832,15,2019-06-24 08:49:46.990816,,,
95,CPU,1024,,5.205238342285156,15,2019-06-24 08:50:02.928466,,,
96,CPU,1024,,5.205233097076416,15,2019-06-24 08:50:18.937878,,,
97,CPU,1024,,5.205228328704834,15,2019-06-24 08:50:34.873737,,,
98,CPU,1024,,5.2052178382873535,15,2019-06-24 08:50:50.703454,,,
99,CPU,1024,,5.205211639404297,15,2019-06-24 08:51:06.615620,,,
0,CPU,128,,5.544897556304932,20,2019-06-24 08:51:11.489224,,,
1,CPU,128,,5.544231414794922,20,2019-06-24 08:51:14.995912,,,
2,CPU,128,,5.543549060821533,20,2019-06-24 08:51:18.426049,,,
3,CPU,128,,5.5428290367126465,20,2019-06-24 08:51:21.820452,,,
4,CPU,128,,5.542063236236572,20,2019-06-24 08:51:25.190686,,,
5,CPU,128,,5.541243076324463,20,2019-06-24 08:51:28.522289,,,
6,CPU,128,,5.5403594970703125,20,2019-06-24 08:51:31.896257,,,
7,CPU,128,,5.539399147033691,20,2019-06-24 08:51:35.280532,,,
8,CPU,128,,5.5383453369140625,20,2019-06-24 08:51:38.646039,,,
9,CPU,128,,5.537179470062256,20,2019-06-24 08:51:41.969419,,,
10,CPU,128,,5.535872936248779,20,2019-06-24 08:51:45.321826,,,
11,CPU,128,,5.5343918800354,20,2019-06-24 08:51:48.652846,,,
12,CPU,128,,5.532689571380615,20,2019-06-24 08:51:52.074871,,,
13,CPU,128,,5.530701637268066,20,2019-06-24 08:51:55.467743,,,
14,CPU,128,,5.528336048126221,20,2019-06-24 08:51:58.825353,,,
15,CPU,128,,5.525458812713623,20,2019-06-24 08:52:02.175331,,,
16,CPU,128,,5.521862506866455,20,2019-06-24 08:52:05.493674,,,
17,CPU,128,,5.517210960388184,20,2019-06-24 08:52:08.830014,,,
18,CPU,128,,5.510904788970947,20,2019-06-24 08:52:12.156109,,,
19,CPU,128,,5.501758575439453,20,2019-06-24 08:52:15.517640,,,
20,CPU,128,,5.48694372177124,20,2019-06-24 08:52:18.855427,,,
21,CPU,128,,5.457317352294922,20,2019-06-24 08:52:22.226678,,,
22,CPU,128,,5.388619422912598,20,2019-06-24 08:52:25.613931,,,
23,CPU,128,,5.349814414978027,20,2019-06-24 08:52:29.311588,,,
24,CPU,128,,5.332367897033691,20,2019-06-24 08:52:32.838138,,,
25,CPU,128,,5.3162078857421875,20,2019-06-24 08:52:36.220184,,,
26,CPU,128,,5.299865245819092,20,2019-06-24 08:52:39.554529,,,
27,CPU,128,,5.284237384796143,20,2019-06-24 08:52:42.922798,,,
28,CPU,128,,5.270314693450928,20,2019-06-24 08:52:46.590717,,,
29,CPU,128,,5.258788585662842,20,2019-06-24 08:52:49.974896,,,
30,CPU,128,,5.2499494552612305,20,2019-06-24 08:52:53.328927,,,
31,CPU,128,,5.243692874908447,20,2019-06-24 08:52:56.665418,,,
32,CPU,128,,5.239556312561035,20,2019-06-24 08:52:59.994933,,,
33,CPU,128,,5.236818790435791,20,2019-06-24 08:53:03.407607,,,
34,CPU,128,,5.234708309173584,20,2019-06-24 08:53:06.738757,,,
35,CPU,128,,5.232606410980225,20,2019-06-24 08:53:10.073678,,,
36,CPU,128,,5.2301859855651855,20,2019-06-24 08:53:13.465497,,,
37,CPU,128,,5.227453708648682,20,2019-06-24 08:53:16.805205,,,
38,CPU,128,,5.224666118621826,20,2019-06-24 08:53:20.134615,,,
39,CPU,128,,5.22217321395874,20,2019-06-24 08:53:23.503305,,,
40,CPU,128,,5.220259189605713,20,2019-06-24 08:53:26.867459,,,
41,CPU,128,,5.219040393829346,20,2019-06-24 08:53:30.171434,,,
42,CPU,128,,5.218440055847168,20,2019-06-24 08:53:33.521730,,,
43,CPU,128,,5.218234062194824,20,2019-06-24 08:53:36.862967,,,
44,CPU,128,,5.218148708343506,20,2019-06-24 08:53:40.240860,,,
45,CPU,128,,5.217947006225586,20,2019-06-24 08:53:43.618205,,,
46,CPU,128,,5.217465400695801,20,2019-06-24 08:53:46.979865,,,
47,CPU,128,,5.216664791107178,20,2019-06-24 08:53:50.304753,,,
48,CPU,128,,5.2155842781066895,20,2019-06-24 08:53:53.686432,,,
49,CPU,128,,5.214334964752197,20,2019-06-24 08:53:57.070867,,,
50,CPU,128,,5.213049411773682,20,2019-06-24 08:54:00.438049,,,
51,CPU,128,,5.21185302734375,20,2019-06-24 08:54:03.790052,,,
52,CPU,128,,5.210842132568359,20,2019-06-24 08:54:07.122179,,,
53,CPU,128,,5.2100749015808105,20,2019-06-24 08:54:10.504479,,,
54,CPU,128,,5.209566593170166,20,2019-06-24 08:54:13.835985,,,
55,CPU,128,,5.209290504455566,20,2019-06-24 08:54:17.238297,,,
56,CPU,128,,5.2091898918151855,20,2019-06-24 08:54:20.633379,,,
57,CPU,128,,5.209190845489502,20,2019-06-24 08:54:23.984939,,,
58,CPU,128,,5.209218502044678,20,2019-06-24 08:54:27.333514,,,
59,CPU,128,,5.20921516418457,20,2019-06-24 08:54:30.641342,,,
60,CPU,128,,5.209140300750732,20,2019-06-24 08:54:34.039130,,,
61,CPU,128,,5.208983421325684,20,2019-06-24 08:54:37.358454,,,
62,CPU,128,,5.208752155303955,20,2019-06-24 08:54:40.692484,,,
63,CPU,128,,5.208472728729248,20,2019-06-24 08:54:44.061190,,,
64,CPU,128,,5.208173751831055,20,2019-06-24 08:54:47.401240,,,
65,CPU,128,,5.207888126373291,20,2019-06-24 08:54:50.759816,,,
66,CPU,128,,5.207635879516602,20,2019-06-24 08:54:54.117298,,,
67,CPU,128,,5.207435607910156,20,2019-06-24 08:54:57.494582,,,
68,CPU,128,,5.2072858810424805,20,2019-06-24 08:55:00.840387,,,
69,CPU,128,,5.207183361053467,20,2019-06-24 08:55:04.234210,,,
70,CPU,128,,5.207115173339844,20,2019-06-24 08:55:07.629182,,,
71,CPU,128,,5.207069396972656,20,2019-06-24 08:55:11.004635,,,
72,CPU,128,,5.207028865814209,20,2019-06-24 08:55:14.470105,,,
73,CPU,128,,5.206984996795654,20,2019-06-24 08:55:18.301873,,,
74,CPU,128,,5.206932067871094,20,2019-06-24 08:55:21.684492,,,
75,CPU,128,,5.206869602203369,20,2019-06-24 08:55:24.983209,,,
76,CPU,128,,5.2067975997924805,20,2019-06-24 08:55:28.735946,,,
77,CPU,128,,5.206725120544434,20,2019-06-24 08:55:32.569536,,,
78,CPU,128,,5.206654071807861,20,2019-06-24 08:55:36.208354,,,
79,CPU,128,,5.2065887451171875,20,2019-06-24 08:55:39.677333,,,
80,CPU,128,,5.206529140472412,20,2019-06-24 08:55:43.360642,,,
81,CPU,128,,5.206476211547852,20,2019-06-24 08:55:47.045228,,,
82,CPU,128,,5.206428050994873,20,2019-06-24 08:55:50.557471,,,
83,CPU,128,,5.206386089324951,20,2019-06-24 08:55:53.905839,,,
84,CPU,128,,5.206348896026611,20,2019-06-24 08:55:57.252944,,,
85,CPU,128,,5.206314563751221,20,2019-06-24 08:56:00.551878,,,
86,CPU,128,,5.206282138824463,20,2019-06-24 08:56:04.247833,,,
87,CPU,128,,5.206253528594971,20,2019-06-24 08:56:07.730488,,,
88,CPU,128,,5.206225872039795,20,2019-06-24 08:56:11.445886,,,
89,CPU,128,,5.2061967849731445,20,2019-06-24 08:56:15.226707,,,
